activity,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1,18.06699636290893,-7.986259100930422,18.06699636290893,1.983397073722613,0.03685484756178318,1621.925000000003,1509.0289999999986,1620.8010363640026,628,0,0.29309207049653996,-0.5079666451556014,0.5079666451556014,0.29309207049653996,0.5565217391304348,1.0434782608695652,1.5826086956521739,10.095621712073488,-0.24928484173362425,-2.485962923269275e-17,-2.7173086077549686,9.780051557513823e-17,-2.8980528527512908,3.0763856125687987e-16,-1.1340725407911396,2.953951032901408,9264.25117684687,182.28979871136204,166.82038333727658,55.6368799182043,99.42009144371009,82.72352471799272,28.765431708529583,18.5109726913934,19.123345127089195,10.904741209014732,11.476834946031024,6.352667061773681,6.766280200016803,-11.560000000000008,1.0676208663906736e+89,22.54218773163226,45.96283930927997,30.052191017739396,830.750437026096,105.84010842461151,98.03644110998776,22.589473253251203,88.6076959402726,4.293598971697903,0.0,71.91805776107734,0.0,0.0,11.761884949391115,102.19655216773918,127.11548009111273,127.39382366124522,67.98227438796839,242.1335313095962,100.36958088966374,4.293598971697903,62.89795299458471,40.56074095899432,196.6530532572181,38.89637971406334,118.93250528940072,0.0,22.99804733313562,80.7138643895889,0.0,22.99804733313562,11.761884949391115,229.13862828125224,97.40975736639487,17.681873056089238,245.93947860998244,96.67869932261274,25.4131574099076,0.0,0.0,556.8299999999999,581.3082604370604,76.48481732650309,67.12352057700551,0.0,0.0,0.0,0.0,0.0,0.0,20.063287527121688,82.75550485066428,1023.7716919893301,-2.657617295940165,245.57224455253726,-18.84220665864856,-34.26703602701576,-103.05933949118076,-133.58687392709882,-81.34737670150152,-63.230278452651184,-4.519874654497549,0.5063291139240507,115,21,35,0,1,1,4,0,4,21,17,36,38,0,1,1,5,-1.1453000000000295,425.6400000000011,0,0,0,0,0,0,0,3,0,0,15,15,0,0,0,2,10,4,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
0,13.713098052607428,-5.727431438048943,13.713098052607428,0.11844723952227554,0.33590794314338884,455.5169999999999,438.3810000000002,455.0609626440005,158,0,0.29329488707468143,-0.504223982808964,0.504223982808964,0.29329488707468143,1.1612903225806452,1.903225806451613,2.6451612903225805,12.723565231830246,-0.24358533803417953,0.5330890929799541,-2.3269222602422417,0.6187848256924665,-2.352794546395763,2.8800281562782115,-0.9457689345463575,1.9698579281694035,2065.5805760798908,36.53013304691797,31.69937881974692,16.332371981602368,22.068615541739184,16.069610151237516,10.11524628903824,5.493459229782853,8.011935193103989,3.431337373700469,5.438985270404858,2.118022306334123,3.731751784815614,-3.629999999999999,11472328566.864277,8.481805076204024,7.893631939306947,4.297133403423628,205.60159369116238,10.217616382214425,0.0,19.45426630306354,0.0,18.79287019722436,0.0,14.819470151094329,13.401775505276145,0.0,0.0,41.06991220028491,31.02156694794886,16.197113083837248,40.07052743768591,44.07349593748446,48.30282214930208,2.8623993144652684,4.9839785209472085,0.0,11.747375592813455,10.024932967022508,71.55109006002695,0.0,11.49902366656781,10.024932967022508,10.818944754522896,11.49902366656781,11.336785877934737,32.38897093130734,10.023291153407584,6.851892117295679,33.741301397678676,65.31967055215071,2.8236841566564013,10.216620634085363,0.0,128.62,131.77872528804062,13.212334168400758,0.0,10.009733269757476,11.336785877934737,0.0,0.0,0.0,0.0,15.201594903161634,23.50594470133453,161.3496532700009,0.3732405164281445,16.026914492840177,7.708270989601815,-4.318052928990604,-3.1372266122885275,-11.711986590101981,0.0,-3.2300483661076935,-5.727431438048943,0.047619047619047616,31,4,8,0,0,0,3,1,4,7,4,10,8,0,0,0,4,4.069020000000002,119.3323,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,13.114003046525557,-5.7383107883878965,13.114003046525557,0.27129179413164506,0.49043620465078447,393.44599999999986,378.32600000000014,393.0453125800004,136,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.3846153846153846,2.1153846153846154,2.8076923076923075,12.61573616960939,-0.24358534338534554,0.3498200273351488,-2.374632682131419,0.4727014478558262,-2.650507628268081,2.6738694870799633,-0.9457690225860051,2.107030327991718,1601.7708360487595,31.566031431780207,27.19937881974692,13.832371981602368,18.669898067503638,13.569610151237516,8.61524628903824,4.381655830907864,6.900131794229002,2.599766803897032,4.516127607683891,1.5369558202774425,2.971668142345266,-2.6899999999999995,328795975.16011894,7.140289456661261,6.903068226269085,3.9273300484251874,174.09950059915928,15.5274297355028,1.4118420783282006,18.042424224735342,15.930470882759089,2.8623993144652684,0.0,4.794537184071822,18.116895119010277,0.0,0.0,28.98507478495832,18.93672953262227,16.197113083837248,32.57503224328084,41.33197882514401,42.61543587461852,2.8623993144652684,9.69909813468134,0.0,11.747375592813455,11.80667303760432,41.81796373767676,0.0,11.49902366656781,10.024932967022508,5.131558479839333,11.49902366656781,11.336785877934737,38.885830615623284,14.817828337479405,6.851892117295679,20.641795609569414,41.14999572149754,2.8236841566564013,10.216620634085363,0.0,128.62,102.8550723753228,13.212334168400758,0.0,10.009733269757476,11.336785877934737,0.0,0.0,0.0,0.0,15.201594903161634,20.76442758899409,140.66469691479168,0.32774797023773683,15.066260942198024,7.322860701186905,-1.5623004917898742,-3.4762671648314134,-6.838888668368217,0.0,-7.182466081703613,-5.7383107883878965,0.125,26,4,8,0,0,0,2,1,3,7,4,10,8,0,0,0,3,1.9329199999999995,97.94680000000001,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,13.98585738473066,-6.333173948985945,13.98585738473066,0.1763200225944075,0.5289478292391843,447.53799999999984,426.37000000000023,447.0922627720006,158,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.3666666666666667,2.066666666666667,2.7333333333333334,11.282955509410446,-0.2436964506506439,3.502655683556013e-16,-2.7343873179151403,0.051811262436559945,-2.798076058960879,1.7503293438810192,-1.0587615197979754,1.9677295300005293,1982.047429771534,39.5660314317802,35.19937881974692,15.83237198160237,22.881222932908823,17.84600335348754,9.83885308678822,5.321549721575371,8.022599870731561,3.357418218846721,5.605424406968623,2.01402655492786,3.6733995798681143,-2.6899999999999995,22098411743.40697,7.180577385841187,7.858788055820341,3.9792335591102987,207.13517575858035,15.5274297355028,0.0,18.042424224735342,15.930470882759089,2.8623993144652684,0.0,4.794537184071822,13.401775505276145,4.305215991296234,0.0,28.98507478495832,31.68257933528103,47.42161714336424,23.336655446624455,49.515446640007376,42.61543587461852,2.8623993144652684,9.289194512243443,5.893957685363079,24.493225395472216,18.303532721920263,41.81796373767676,0.0,11.49902366656781,5.309813353288376,5.131558479839333,11.49902366656781,11.336785877934737,49.687906291235464,14.817828337479405,12.745849802658757,42.982955305419736,41.14999572149754,1.4118420783282006,10.216620634085363,0.0,119.83000000000001,137.59156919498017,13.212334168400758,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,28.94789540385743,196.91028893017608,0.1763200225944075,15.687367876721785,6.948818794557967,-1.8573615274504323,-8.469487762501185,-7.9130642379799125,-9.072500604070324,-12.493874209729153,-6.333173948985945,0.3,30,3,8,0,1,1,2,1,3,7,3,10,7,0,1,1,4,3.055320000000002,114.24110000000002,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,14.135884646987016,-6.409051808419313,14.135884646987016,0.1532117912034867,0.5289478292391843,447.53799999999984,426.37000000000023,447.0922627720006,158,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.4333333333333333,2.2,2.933333333333333,11.342302182513656,-0.24369905080652307,2.6471760361139894e-16,-2.7343610453282747,0.05181122333553815,-2.804484796196486,1.791596149931613,-1.0707411381747836,2.0352498429073114,2012.0474297715339,39.5660314317802,35.19937881974692,15.832371981602368,22.881222932908823,17.84600335348754,9.83885308678822,5.321549721575371,8.022599870731561,3.350819918284216,5.598826106406118,2.0345028837951378,3.7395194551941557,-2.6899999999999995,22058534472.62262,7.180577385841187,7.858788055820341,3.9792335591102987,207.13517575858035,15.5274297355028,0.0,18.042424224735342,15.930470882759089,2.8623993144652684,0.0,4.794537184071822,13.401775505276145,4.305215991296234,0.0,28.98507478495832,31.68257933528103,41.52765945800113,29.230613131987532,49.515446640007376,42.61543587461852,2.8623993144652684,9.289194512243443,5.893957685363079,24.493225395472216,18.303532721920263,41.81796373767676,0.0,11.49902366656781,5.309813353288376,5.131558479839333,11.49902366656781,11.336785877934737,49.687906291235464,14.817828337479405,12.745849802658757,42.982955305419736,41.14999572149754,1.4118420783282006,10.216620634085363,0.0,119.83000000000001,137.59156919498017,13.212334168400758,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,28.947895403857427,197.15148158961074,0.1532117912034867,15.785523045057362,6.888479592390825,-1.8939990720764484,-8.649630856948589,-8.035011277601987,-8.878846225582116,-12.52882344430072,-6.409051808419313,0.3,30,3,8,0,1,1,2,1,3,7,3,10,7,0,1,1,4,3.055320000000002,114.24110000000002,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14.351955144031225,-6.512037640239747,14.351955144031225,0.12410692662893541,0.528507233179311,447.5379999999998,426.3700000000002,447.0922627720006,158,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.4,2.1666666666666665,2.9,11.32579779340071,-0.2436896752237365,3.3010724932452883e-16,-2.734072104765009,0.051811142044744726,-2.800840329929635,2.010168931270537,-1.0907403301829564,2.1127909312439592,2012.0474297715339,39.5660314317802,35.19937881974692,15.832371981602368,22.881222932908823,17.846003353487536,9.838853086788218,5.30835312045036,8.009403269606551,3.3851742754562664,5.7244675564956955,2.107866148037078,3.965510947357473,-2.6899999999999995,22485471179.427517,7.180577385841187,7.858788055820341,3.852534710752594,207.13517575858035,15.5274297355028,6.017892468349645,18.042424224735342,15.930470882759089,2.8623993144652684,0.0,4.794537184071822,13.401775505276145,4.305215991296234,0.0,35.3579996862877,31.68257933528103,33.66004121751495,24.707414002794675,49.515446640007376,42.61543587461852,2.8623993144652684,9.289194512243443,0.0,36.88404276515124,11.80667303760432,41.81796373767676,0.0,11.49902366656781,5.309813353288376,5.131558479839333,11.49902366656781,11.336785877934737,49.20893907526917,14.817828337479405,6.851892117295679,49.355880206749134,41.14999572149754,1.4118420783282006,10.216620634085363,0.0,119.83000000000001,137.59156919498017,13.212334168400758,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,28.947895403857427,197.44269195425056,0.12410692662893541,15.931477267153932,6.812070653253375,-1.939627641785675,-4.181200972606129,-12.888265231793303,-13.23967884091993,-7.966203140608648,-6.512037640239747,0.3,30,3,8,0,1,1,2,1,3,7,3,10,7,0,1,1,4,3.197820000000002,114.28910000000002,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14.351955144031225,-6.512037640239747,14.351955144031225,0.12410692662893541,0.528507233179311,447.5379999999998,426.3700000000002,447.0922627720006,158,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.4,2.1666666666666665,2.9,11.32579779340071,-0.2436896752237365,3.3010724932452883e-16,-2.734072104765009,0.051811142044744726,-2.800840329929635,2.010168931270537,-1.0907403301829564,2.1127909312439592,2012.0474297715339,39.5660314317802,35.19937881974692,15.832371981602368,22.881222932908823,17.846003353487536,9.838853086788218,5.30835312045036,8.009403269606551,3.3851742754562664,5.7244675564956955,2.107866148037078,3.965510947357473,-2.6899999999999995,22485471179.427517,7.180577385841187,7.858788055820341,3.852534710752594,207.13517575858035,15.5274297355028,6.017892468349645,18.042424224735342,15.930470882759089,2.8623993144652684,0.0,4.794537184071822,13.401775505276145,4.305215991296234,0.0,35.3579996862877,31.68257933528103,33.66004121751495,24.707414002794675,49.515446640007376,42.61543587461852,2.8623993144652684,9.289194512243443,0.0,36.88404276515124,11.80667303760432,41.81796373767676,0.0,11.49902366656781,5.309813353288376,5.131558479839333,11.49902366656781,11.336785877934737,49.20893907526917,14.817828337479405,6.851892117295679,49.355880206749134,41.14999572149754,1.4118420783282006,10.216620634085363,0.0,119.83000000000001,137.59156919498017,13.212334168400758,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,28.947895403857427,197.44269195425056,0.12410692662893541,15.931477267153932,6.812070653253375,-1.939627641785675,-4.181200972606129,-12.888265231793303,-13.23967884091993,-7.966203140608648,-6.512037640239747,0.3,30,3,8,0,1,1,2,1,3,7,3,10,7,0,1,1,4,3.197820000000002,114.28910000000002,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14.620681713477492,-6.4583294454847024,14.620681713477492,0.15176757547831587,0.2902992455751195,526.5960000000007,504.4200000000003,526.0980764240006,186,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.2222222222222223,2.0,2.8055555555555554,12.49266910774893,-0.2436936554895208,0.3194076826046691,-2.467403808207201,0.38408987530307787,-2.6405716842550357,2.664478116350654,-0.9981432384102371,1.8067081514114787,2539.8981793292783,44.53013304691796,39.05484070571074,18.68783386756619,26.273957343000667,19.944554689719382,11.490190827520108,6.573915881483809,9.274966030639996,4.2728263191025,6.612119600141935,2.780931160681062,4.689606996309443,-3.7399999999999993,795752975772.5304,9.287553956605619,9.043308894550199,4.454756450749704,240.99125170637353,20.837243088791176,6.017892468349645,19.45426630306354,21.837650612110593,2.8623993144652684,0.0,9.589074368143644,13.401775505276145,4.305215991296234,0.0,23.421623293261327,47.68797306224153,43.457802497153786,27.448931115135114,55.72182590240741,64.98245030758318,2.8623993144652684,9.289194512243443,0.0,30.51111786382186,17.116486390892696,48.33934966130636,0.0,11.49902366656781,10.619626706576751,10.818944754522896,11.49902366656781,11.336785877934737,55.116118804620676,19.612365521551226,0.0,44.27139593101842,53.23483313682413,2.8236841566564013,20.989069063014952,0.0,148.93,165.41685800353343,18.00687135247258,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,30.35973748218563,207.7539609293113,0.15176757547831587,28.408017070812903,4.198932105601245,-1.8531060525566687,-6.067051093430553,-14.979649319645134,-8.571635542086103,-7.916239561333961,-6.4583294454847024,0.20833333333333334,36,4,10,0,1,1,3,1,4,8,4,12,8,0,1,1,5,3.6109000000000027,136.74479999999997,0,0,0,0,0,1,0,2,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14.620681713477492,-6.4583294454847024,14.620681713477492,0.15176757547831587,0.2902992455751195,526.5960000000007,504.4200000000003,526.0980764240006,186,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.2222222222222223,2.0,2.8055555555555554,12.49266910774893,-0.2436936554895208,0.3194076826046691,-2.467403808207201,0.38408987530307787,-2.6405716842550357,2.664478116350654,-0.9981432384102371,1.8067081514114787,2539.8981793292783,44.53013304691796,39.05484070571074,18.68783386756619,26.273957343000667,19.944554689719382,11.490190827520108,6.573915881483809,9.274966030639996,4.2728263191025,6.612119600141935,2.780931160681062,4.689606996309443,-3.7399999999999993,795752975772.5304,9.287553956605619,9.043308894550199,4.454756450749704,240.99125170637353,20.837243088791176,6.017892468349645,19.45426630306354,21.837650612110593,2.8623993144652684,0.0,9.589074368143644,13.401775505276145,4.305215991296234,0.0,23.421623293261327,47.68797306224153,43.457802497153786,27.448931115135114,55.72182590240741,64.98245030758318,2.8623993144652684,9.289194512243443,0.0,30.51111786382186,17.116486390892696,48.33934966130636,0.0,11.49902366656781,10.619626706576751,10.818944754522896,11.49902366656781,11.336785877934737,55.116118804620676,19.612365521551226,0.0,44.27139593101842,53.23483313682413,2.8236841566564013,20.989069063014952,0.0,148.93,165.41685800353343,18.00687135247258,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,30.35973748218563,207.7539609293113,0.15176757547831587,28.408017070812903,4.198932105601245,-1.8531060525566687,-6.067051093430553,-14.979649319645134,-8.571635542086103,-7.916239561333961,-6.4583294454847024,0.20833333333333334,36,4,10,0,1,1,3,1,4,8,4,12,8,0,1,1,5,3.6109000000000027,136.74479999999997,0,0,0,0,0,1,0,2,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14.023652989836213,-6.343982084684193,14.023652989836213,0.17638712396242973,0.29433262411725697,464.4809999999999,448.3530000000002,464.04604085200043,162,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.4516129032258065,2.225806451612903,2.967741935483871,12.980016015677325,-0.1858748429342308,0.47953383861582566,-2.467053491867526,0.6251551680506028,-2.640622589310308,3.063809045461578,-0.9981421314416089,2.0423381092838575,1947.5907082592848,36.14338170096983,30.4630889961746,16.09608215803005,21.330581670026604,15.434758522907627,9.927608256208307,5.414069703285385,8.115119852441579,3.492051860166309,5.831345141205744,2.184126713621482,4.0874150594006435,-3.29,5303787259.105821,9.060758752733552,7.7563823278004325,3.894723035080542,202.03341475144794,15.5274297355028,6.017892468349645,18.042424224735342,15.930470882759089,8.549785589148831,0.0,14.908855452837393,13.401775505276145,4.305215991296234,0.0,17.379204585598032,18.788268510322055,38.89108585199046,29.630725051612345,47.58496490797395,48.30282214930208,2.8623993144652684,9.289194512243443,0.0,23.65922574652618,11.80667303760432,46.36883051474534,0.0,11.49902366656781,5.309813353288376,10.818944754522896,11.49902366656781,11.336785877934737,54.13225012408683,14.817828337479405,10.114318268765572,30.565711032871615,41.14999572149754,1.4118420783282006,10.216620634085363,0.0,162.97,129.41399800815935,23.32665243716633,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,22.094102623006325,155.380661272609,0.17638712396242973,25.724547463699555,18.492862456085874,-2.2560447996420536,-3.9774963561814545,-12.374152434383506,-8.433983040785442,-4.3054662673469055,-6.343982084684193,0.2222222222222222,31,3,11,0,1,1,2,1,3,9,3,13,7,0,1,1,4,2.4074999999999998,111.58950000000002,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,14.023652989836213,-6.343982084684193,14.023652989836213,0.17638712396242973,0.29433262411725697,464.4809999999999,448.3530000000002,464.04604085200043,162,0,0.29329488707468143,-0.5042239828089694,0.5042239828089694,0.29329488707468143,1.4516129032258065,2.225806451612903,2.967741935483871,12.980016015677325,-0.1858748429342308,0.47953383861582566,-2.467053491867526,0.6251551680506028,-2.640622589310308,3.063809045461578,-0.9981421314416089,2.0423381092838575,1947.5907082592848,36.14338170096983,30.4630889961746,16.09608215803005,21.330581670026604,15.434758522907627,9.927608256208307,5.414069703285385,8.115119852441579,3.492051860166309,5.831345141205744,2.184126713621482,4.0874150594006435,-3.29,5303787259.105821,9.060758752733552,7.7563823278004325,3.894723035080542,202.03341475144794,15.5274297355028,6.017892468349645,18.042424224735342,15.930470882759089,8.549785589148831,0.0,14.908855452837393,13.401775505276145,4.305215991296234,0.0,17.379204585598032,18.788268510322055,38.89108585199046,29.630725051612345,47.58496490797395,48.30282214930208,2.8623993144652684,9.289194512243443,0.0,23.65922574652618,11.80667303760432,46.36883051474534,0.0,11.49902366656781,5.309813353288376,10.818944754522896,11.49902366656781,11.336785877934737,54.13225012408683,14.817828337479405,10.114318268765572,30.565711032871615,41.14999572149754,1.4118420783282006,10.216620634085363,0.0,162.97,129.41399800815935,23.32665243716633,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,15.201594903161634,22.094102623006325,155.380661272609,0.17638712396242973,25.724547463699555,18.492862456085874,-2.2560447996420536,-3.9774963561814545,-12.374152434383506,-8.433983040785442,-4.3054662673469055,-6.343982084684193,0.2222222222222222,31,3,11,0,1,1,2,1,3,9,3,13,7,0,1,1,4,2.4074999999999998,111.58950000000002,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
