activity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
1,15.418437282122566,15.418437282122566,1.312932371994038,-5.592616232564604,0.5732298635303106,476.6209999999996,440.33300000000025,476.278741012001,186,0,0.2455789928759658,-0.3433906507304742,0.3433906507304742,0.2455789928759658,1.0857142857142856,1.7428571428571429,2.3714285714285714,3.290123752211581e-15,-0.2467815434211685,-1.638809522270509e-16,-2.735743978759761,-1.0994622366215475e-16,-2.852242491712403,6.091035607580214e-17,-1.1005861485792876,3.340310933533753,2.3802926791227392,2488.6752681132307,56.469655114602894,53.01359925339142,17.013599253391423,31.163030787576965,26.96647440194548,9.124833615445604,6.079312075225282,6.079312075225282,3.9937472178226416,3.9937472178226416,2.5278237546542166,2.5278237546542166,-3.189999999999999,59617851150627.29,6.022237473768991,11.49206397698538,5.729216992850197,257.9630032727633,20.829349790715604,13.447627015027493,2.8236841566564013,17.721539188054518,0.0,0.0,14.383611552215466,0.0,0.0,0.0,73.1700368792917,50.44632160628943,30.6915464794136,32.597163279252584,63.85417014081739,17.721539188054518,0.0,20.829349790715604,0.0,75.17890386702017,6.975826900282246,71.55109006002695,0.0,0.0,15.929440059865126,0.0,0.0,0.0,53.66884569258581,14.383611552215466,0.0,107.46926933063271,60.42418707663295,4.235526234984602,0.0,0.0,90.54,192.2567098060996,10.277571408752705,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.98752436392101,306.17405146935783,0.0,43.381567163523215,-4.47571594569321,-3.6272311708515086,-10.05183008082654,-41.09455897920125,-31.195503116832555,-8.860779339476087,0.0,0.4642857142857143,35,3,7,0,2,2,2,0,2,4,3,7,9,0,2,2,4,2.9185000000000008,135.44609999999994,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,1,3,0,35,47,3,0,18,6,0,9,10,7,0,0,0,0,3,0,5,4,0,14,9,0,0,1,2,0,1,0,0,2,1
1,14.551096728489624,14.551096728489624,0.4715637366631693,-4.5380253529176375,0.2914448583068116,482.5879999999997,452.3480000000003,482.2430242000008,184,0,0.2761222927691283,-0.471965027671792,0.471965027671792,0.2761222927691283,1.2222222222222223,2.0,2.7222222222222223,10.786794199662088,-0.1829469718317673,4.685872686958e-17,-2.789768880557625,0.0486270629653024,-2.8599323751979413,1.8136598395128976,-1.1044198149400346,3.460321464672641,1.875776637685438,2601.440062856034,51.055077073300296,47.49977815392748,17.499778153927476,29.701836927837185,24.308115188445356,9.572047210945565,6.348799962006191,6.348799962006191,4.088417496140287,4.088417496140287,2.5280211648948487,2.5280211648948487,-4.009999999999999,20823625518686.54,7.055066892054828,11.153424563288333,5.616334178027434,252.3404142394092,26.066307972644747,18.488834120008534,8.517612151504862,0.0,5.907179729351506,0.0,4.794537184071822,9.967957041894415,0.0,0.0,36.25451224597977,60.8876859630376,47.62786985692234,32.358910042198445,50.5398624170217,17.412428781870094,0.0,15.277770395182792,11.613674661089352,19.242709486974704,30.110205759524582,84.29047233601136,0.0,22.384282469939446,21.6491570355914,11.50524905251859,0.0,0.0,35.36571582419376,6.496859684315945,5.893957685363079,63.066730377531606,77.45024378651925,7.059210391641003,22.384282469939446,0.0,118.1,190.363586848698,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,45.745325232949874,255.10719290137925,0.0,21.85991616216793,-2.122819954494364,-8.875087654043263,-8.326000383490644,-11.16608707604628,-12.16234146727253,-16.06477252820011,0.0,0.25,36,5,8,0,1,1,2,2,4,7,4,8,9,0,1,1,5,4.526100000000003,141.53999999999982,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,3,1,1,36,40,1,0,18,11,0,9,10,8,0,0,0,0,1,0,4,2,3,21,5,0,0,1,4,0,0,0,0,0,0
0,12.749572152935247,12.749572152935247,0.054758230452675,-1.1710978835978836,0.6324569213277659,286.3119999999997,276.2319999999999,286.0412131800003,100,0,0.293294887046242,-0.5042239875911336,0.5042239875911336,0.293294887046242,1.3,2.05,2.8,12.7961419465577,-0.093501560503278,0.652347812903664,-2.2574074690450674,0.7195813056204207,-2.289458111323313,3.1223000858628853,-0.7642414799904199,3.182407010515366,2.1724824438089563,1125.1453315317872,22.48868116259058,19.52742035285537,10.343916933783095,14.059855727862908,9.92875809358726,5.981544498087301,3.495560030378664,4.494630797141445,2.17549093323271,3.134283001315983,1.3539150968135147,2.1542265661236195,-2.6,4174235.979412585,5.414299597389976,4.82223765125967,2.28298206983328,131.97606916126557,15.5274297355028,0.0,17.918489441748775,0.0,8.769579043816774,0.0,4.794537184071822,4.9839785209472085,0.0,11.336785877934735,18.127256122989884,12.08483741532659,17.77222369001015,19.8119305272769,26.019305537805984,33.14797251605517,2.8623993144652684,4.9839785209472085,0.0,0.0,5.309813353288376,47.30455465049583,0.0,11.49902366656781,5.309813353288376,5.687386274683562,11.49902366656781,11.336785877934735,23.97117394697841,0.0,0.0,19.39747077411613,42.29693095364306,1.4118420783282006,10.216620634085364,0.0,82.45,70.3981443210987,4.794537184071822,0.0,15.526433987373736,11.336785877934735,0.0,0.0,0.0,0.0,15.201594903161634,13.86955128598501,76.60033832872182,0.5779856124548584,16.641390621063238,8.14664895630007,-0.9040072016460898,-2.2556850899221024,-4.640004560305128,0.0,0.0,0.0,0.0,20,3,5,0,0,0,2,1,3,5,3,6,4,0,0,0,3,2.9598000000000004,77.34480000000002,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,1,0,1,1,3,0,20,15,1,0,8,8,0,4,8,5,0,0,0,0,1,2,2,0,2,13,0,0,0,1,2,0,0,0,0,2,1
1,8.933421611540748,8.933421611540748,0.6960467717509662,-4.537000108807867,0.5272456361926421,431.5839999999996,398.32000000000016,431.268510676001,168,0,0.2324242969118398,-0.4762629022299817,0.4762629022299817,0.2324242969118398,1.15625,1.8125,2.4375,1.3428026934276345e-15,-0.2459424083042555,-1.1829789756598082e-16,-2.775412561517773,0.0,-2.851688491947589,2.905288894095129e-16,-1.1086522693198926,3.117013770552353,2.3812544694844457,2379.531004808656,51.09097545816253,48.64431626796365,15.644316267963656,28.715732483279943,24.683170649963483,8.447102672463696,5.725917496140289,5.725917496140289,3.7465887733581167,3.7465887733581167,2.3872345714274155,2.3872345714274155,-2.7999999999999994,4632737858397.1,5.462429899506944,10.211982144255616,4.985039941902686,236.62597595782464,21.48611025854097,12.753138386489464,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894415,0.0,0.0,36.25451224597977,67.59111705803306,50.1650349192601,30.76263545411149,50.17731291820724,0.0,0.0,15.277770395182792,17.333391636815627,39.44335340588201,19.55270461154818,64.6812134235825,0.0,28.394747309526284,21.48611025854097,0.0,5.879988336435371,0.0,29.52066165344259,12.99371936863189,19.59774191995444,73.38089534221294,42.42740745679453,7.059210391641003,22.514758973090917,0.0,99.08,174.71522374064304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,50.17731291820724,279.3993220415692,0.0,7.469942523305617,-0.8415678730767855,-13.07810502841344,-6.3106878892396505,-9.173896219983265,-10.348559980706366,-27.44978090678854,0.0,0.3846153846153846,32,5,6,0,1,1,2,1,3,6,3,6,11,0,1,1,4,3.7232400000000014,129.2495,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,3,1,0,32,44,0,0,15,9,0,11,7,6,0,0,0,0,0,1,2,5,2,17,5,0,0,0,4,0,0,0,0,0,0
1,13.95846024607204,13.95846024607204,0.2295258342981097,-6.1013277636965375,0.5217792213529734,453.9289999999999,437.80100000000016,453.02199029200045,152,0,0.2932948870746814,-0.5042239828089694,0.5042239828089694,0.2932948870746814,1.4137931034482758,2.1379310344827585,2.862068965517241,12.820118223746624,-0.1858748194029637,0.4777620649643024,-2.467308102462011,0.6251219444287276,-2.640637918991066,2.880028156278206,-0.998142148016027,3.436691785592579,2.0192551506212704,1817.11350420429,34.5660314317802,29.577343292756144,15.96626540063005,20.419898067503645,15.03498558999215,9.90579979630206,5.122335356954974,8.201349979120394,3.292165393708572,5.820440911252619,2.0613617071632317,4.013497624735934,-2.3999999999999995,2305373162.170147,8.383625730994153,7.450415512465375,3.757530780907405,197.6837052558298,15.5274297355028,6.017892468349645,18.042424224735345,15.930470882759089,2.8623993144652684,0.0,4.794537184071822,13.401775505276143,4.305215991296234,0.0,22.93772576816725,36.91552463331194,31.828881750405177,24.707414002794675,42.66165385915627,54.21637576485104,2.8623993144652684,9.289194512243444,0.0,23.65922574652618,11.80667303760432,41.2771455597211,0.0,11.49902366656781,5.309813353288376,5.131558479839333,11.49902366656781,22.93772576816725,49.20893907526916,14.817828337479405,0.0,30.56571103287161,41.14999572149754,6.434475392069527,10.216620634085364,0.0,119.82999999999998,119.12601408193036,13.212334168400758,0.0,16.036705794403836,0.0,0.0,0.0,0.0,0.0,15.201594903161634,33.695042513238846,155.82200629767638,5.9466627183425205,15.937411282396612,6.253680645063308,-0.5263790158034978,-3.809606371998483,-10.93305442958011,-8.221834549701766,-4.173114368253935,-6.1013277636965375,0.2222222222222222,29,3,8,0,1,1,2,1,3,7,3,11,6,0,1,1,4,3.152700000000001,109.9451,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18,0,1,0,0,2,0,1,2,5,0,29,24,3,0,13,8,0,6,13,8,0,0,0,0,4,2,2,1,2,14,4,0,0,2,2,0,0,0,0,2,1
1,13.74376174548391,13.74376174548391,0.1306067809355142,-4.439361768229444,0.6491616375411116,363.4609999999996,338.2610000000001,363.1946770400007,140,0,0.2672403145755023,-0.4967678183518738,0.4967678183518738,0.2672403145755023,1.3703703703703705,2.1481481481481484,2.925925925925926,10.138270897178147,-0.2433707871539012,-7.339641513101413e-17,-2.7887153925108743,1.5259014857051963e-16,-2.8714166198126647,0.6762172830480075,-1.107816530630022,3.2853780241103854,2.004715482389185,1961.7892461844383,40.59941162659982,38.1581373674276,13.1581373674276,23.139363648450423,19.545654008695543,7.20401322219567,4.8543727710062745,4.8543727710062745,3.1592711648948506,3.1592711648948506,1.974594929353645,1.974594929353645,-2.79,27273746034.405888,4.784512393978893,7.841843705096445,3.9815018863365945,193.9662521376312,20.333492930606056,12.855281906460569,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,24.16967483065318,66.93010467070089,32.47812873426942,22.116296576755005,43.923614608601326,16.81010466143256,0.0,15.596629976806003,5.893957685363079,12.74584980265876,26.528531511830423,54.033277656154816,0.0,16.876414816677897,15.356489660376802,0.0,5.749511833283905,0.0,37.41271451141118,0.0,5.893957685363079,53.39100321732393,48.33934966130636,4.235526234984602,22.02982791547505,0.0,66.15,143.50776284069434,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.736862953800049,34.39221447072944,208.97954317988803,0.0,13.613154964548396,-2.6234938710207505,-4.139032491295491,-7.642503246572007,-8.818382940072695,-8.483072016316274,-12.402729676639725,-3.233483902519509,0.3181818181818182,27,3,5,0,1,1,2,1,3,3,3,5,6,0,1,1,4,3.572900000000001,108.21360000000004,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,2,2,0,27,32,1,0,14,8,0,6,7,5,0,0,0,0,1,1,2,2,0,16,5,0,0,1,3,0,0,0,0,2,1
0,8.702019275445778,8.702019275445778,0.3531987459239893,-4.269784830409675,0.6830089132092476,365.4409999999996,342.25700000000006,365.1964083560007,140,0,0.2339070207564132,-0.4762267484449448,0.4762267484449448,0.2339070207564132,1.4444444444444444,2.2962962962962963,3.037037037037037,10.86299212970894,-0.1829278153692577,8.080763613471859e-17,-2.7753924991443,8.17533681935083e-17,-2.85169177371116,1.491630344412446,-1.1086504583854793,3.3206028111505925,2.041818949670558,1804.329644091845,38.69578794377713,36.038743458963566,13.03874345896357,22.389494654115836,18.38595705446353,7.044316267963654,4.5639670129902585,4.5639670129902585,2.9202691132456167,2.9202691132456167,1.8074645329462296,1.8074645329462296,-2.84,14185467774.470516,5.150613767999818,8.236195684793655,4.1214954633212,189.82077565777945,15.766393282814697,9.929454229833064,5.817862777835028,5.879988336435371,0.0,0.0,0.0,9.665781456092391,4.9839785209472085,5.098681808301038,29.383059926308047,37.19697834835072,27.13865529388536,37.41449788089256,36.38756031218905,0.0,0.0,30.271640234283883,11.613674661089352,19.242709486974704,19.55270461154818,48.251811954794455,0.0,22.955230600815856,15.766393282814697,0.0,5.879988336435371,0.0,44.51453149254368,6.496859684315945,5.893957685363079,45.72447241776018,42.68836046309746,4.235526234984602,17.075242264380485,0.0,103.77,126.92594466851094,0.0,0.0,0.0,4.681802935145185,0.0,0.0,0.0,0.0,20.280023945850324,36.38756031218905,192.5929931922863,0.0,7.532849308704962,6.075902235172821,-3.3409867447360373,-6.627422060219975,-4.465308553547573,-11.302234102429484,-15.215793275231018,0.0,0.3684210526315789,27,3,8,0,1,1,1,2,3,8,2,8,7,0,1,1,4,1.561399999999999,101.36510000000004,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,6,1,0,27,30,0,0,15,8,0,7,9,8,0,0,0,0,0,1,1,2,4,14,5,0,0,1,3,0,0,0,0,0,0
0,8.830595697600794,8.830595697600794,0.699096350756792,-4.436470893577728,0.6053474044830586,418.5409999999996,388.30100000000016,418.2368762000008,162,0,0.2930920750001858,-0.5079662294397097,0.5079662294397097,0.2930920750001858,1.2258064516129032,1.935483870967742,2.6451612903225805,10.056571107021773,-0.2443222032473289,-4.855667758108037e-17,-2.7754114818017825,-4.907182502593537e-17,-2.8516883174847543,0.6006174262018569,-1.1086543540696987,3.082025861550016,2.203735243661209,2171.923792560698,47.72073197015946,45.10535096292756,15.10535096292756,27.099036747361477,22.980295501409422,8.124833615445606,5.4036484391222,5.4036484391222,3.348650845974083,3.348650845974083,2.1257656077353984,2.1257656077353984,-2.9599999999999995,971871660612.5636,5.502528922014054,9.897924158040931,5.596525486749594,225.7748521004725,20.055394229046115,12.855281906460569,0.0,5.879988336435371,1.4311996572326342,0.0,0.0,9.967957041894415,0.0,0.0,24.16967483065318,75.3183069795684,40.92665812260369,33.50415256645193,49.63875279600165,0.0,1.4311996572326342,20.17768012603327,5.893957685363079,19.242709486974704,33.504358412112666,60.07569636381811,0.0,34.14425914281019,10.046676307088426,0.0,11.629500169719275,0.0,54.91223303319742,6.496859684315945,5.893957685363079,56.69054086712197,54.51224487212112,1.4118420783282006,22.514758973090917,0.0,70.51,163.07070417521768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07676523300163,45.96114426212706,252.25278424556072,0.0,6.825441948320872,3.3819986354845257,-6.106644382819148,-7.029840881101391,-10.411380367446212,-10.001347768928422,-23.99434476240439,0.0,0.36,31,2,6,0,1,1,2,1,3,6,2,6,10,0,1,1,4,3.9562000000000026,123.04850000000002,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,3,2,0,31,40,0,0,15,9,0,10,8,6,0,0,0,0,0,2,1,4,2,17,5,0,0,0,4,0,0,0,0,0,0
0,8.977317468494643,8.977317468494643,0.5778643693966417,-4.419384939054211,0.4232500802074739,451.5739999999997,422.3420000000002,451.23721054800086,172,0,0.2324241310317991,-0.4762629031083584,0.4762629031083584,0.2324241310317991,1.0,1.6470588235294117,2.3823529411764706,10.62010339650532,-0.1829287464797919,1.451137853376497e-17,-2.775411328670769,2.725321749809975e-17,-2.8516883066214653,1.7143778680795707,-1.108650869627955,3.162783765124036,1.943052015412872,2469.3522470412527,48.60748331610759,45.64431626796365,16.644316267963653,28.35359626925359,23.51235025671355,9.170709470213676,6.074524293890268,6.074524293890268,3.983392172233106,3.983392172233106,2.5023371205836598,2.5023371205836598,-3.609999999999999,4938504815221.58,6.532634628279014,10.547680199514463,5.137035971709223,240.7320058394848,15.766393282814697,9.929454229833064,0.0,5.879988336435371,0.0,0.0,4.9839785209472085,9.967957041894415,0.0,0.0,48.33934966130636,60.4087187470713,45.04789720721191,38.98718679113282,44.61211164921039,0.0,0.0,20.26174891613,11.613674661089352,19.242709486974704,19.55270461154818,84.50632420077423,0.0,39.52165029292028,15.766393282814697,0.0,5.879988336435371,0.0,34.5046401743898,6.496859684315945,5.893957685363079,53.94902375478152,78.94287270907725,4.235526234984602,33.6416619564849,0.0,85.95,179.7468766065952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.951935562841626,44.61211164921039,247.93333082679212,0.0,11.062836450858333,-0.7847395909701547,-7.825649576591847,-5.999644731804083,-11.610803776521012,-11.782070392963796,-15.743259208799504,0.0,0.25,34,3,6,0,1,1,2,2,4,6,2,6,8,0,1,1,5,4.709700000000004,135.1150999999999,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,4,1,0,34,37,0,0,18,12,0,8,7,6,0,0,0,0,0,1,1,2,3,22,5,0,0,0,5,0,0,0,0,0,0
1,9.803119019332954,9.803119019332954,0.2805157467792751,-3.6725941161078266,0.1829374643941699,506.6089999999999,480.4010000000004,506.2106614520008,188,0,0.1894013343826299,-0.4967567573722127,0.4967567573722127,0.1894013343826299,0.9230769230769232,1.6153846153846154,2.3076923076923075,11.43343992226609,-0.2433415690280835,0.3941125721788577,-2.3742628547132303,0.4918320378379378,-2.4980267191213144,2.7626714356054163,-0.9430840826888496,3.60073775726765,1.979859696329199,3185.3123091880007,49.173879226817306,45.19710267246369,19.197102672463693,29.95020081067345,23.59152986346361,10.749889076963736,7.636023605472781,7.636023605472781,5.295764931731807,5.295764931731807,3.6206115795198537,3.6206115795198537,-5.339999999999998,33204829438708.195,8.587664552711855,9.846655082980128,4.4933441148589015,263.07968467468686,15.023679577317678,11.585131619041174,4.235526234984602,0.0,0.0,0.0,5.402308355073566,0.0,5.261891554738487,0.0,54.38176836896965,82.19902582745465,33.86616104017506,50.19807205528696,40.499835980699714,27.641469649919387,10.664199909812051,4.567099647791355,5.719716975726273,6.496859684315945,7.037952458882589,125.45389121303036,0.0,34.07253911286416,10.456579929526322,0.0,5.749511833283905,0.0,17.44067189243121,6.496859684315945,16.733421222604324,48.21780126700608,108.76353673793936,4.235526234984602,44.0596558309501,0.0,87.82000000000001,194.6334908062202,14.857201447930024,0.0,10.286816623517629,0.0,0.0,6.069221312792274,0.0,0.0,5.402308355073566,30.904526087508163,228.4484459450917,0.0,0.0,11.069592727344238,-8.77879834933287,-2.26508359310186,-18.219754706995783,0.0,-3.6725941161078266,-3.415141240230896,0.0588235294117647,39,3,5,0,0,0,5,1,6,4,2,5,7,0,0,0,6,7.341150000000006,158.14309999999972,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,1,1,0,39,35,1,1,17,16,0,7,6,5,0,0,0,0,1,3,2,2,0,31,0,0,0,1,5,0,0,0,0,4,2
